PERIODO;COD;DESCRIPCION;LABORATORIO;COSTO;UND_VEND;VLR_VENTA;UTILIDAD;RENTABILIDAD;CLASIFICACION;PRECIO_UNITARIO;COSTO_UNITARIO;MARGEN_UNITARIO
MARZO-2026;3179;CARMELUB TEARSGEL 1% X 15 ML ***;TECNOQUIMICAS;16338.0;1.0;26700.0;10362.0;38.81;ALTO;26700.0;16338.0;10362.0
MARZO-2026;7295;OLANZAPINA 5 MG X 50 TAB ***;LA SANTE;97600.0;11.0;159500.0;61900.0;38.81;ALTO;14500.0;8872.73;5627.27
MARZO-2026;6957;CICADERM NF CREMA X 60 GR;GRUPO FARMA;99488.0;5.0;162582.0;63094.0;38.81;ALTO;32516.4;19897.6;12618.8
MARZO-2026;9001125;KOMILON APETIT SUSP X 360 ML;LABORATORIOS;548722.0;38.0;897424.0;348702.0;38.86;ALTO;23616.42;14440.05;9176.37
MARZO-2026;157;MUCOTROP ADULTO X 120 ML;ANGLOPHARMA;184774.0;28.0;302284.0;117510.0;38.87;ALTO;10795.86;6599.07;4196.79
MARZO-2026;3374;RHINO RED GEL X 10 ML (3374);D.A.C;40336.0;4.0;66000.0;25664.0;38.88;ALTO;16500.0;10084.0;6416.0
MARZO-2026;9000579;PRUEBA DE EMBARAZO ESFERO;INJEC LTDA;33000.0;12.0;54000.0;21000.0;38.89;ALTO;4500.0;2750.0;1750.0
MARZO-2026;9001024;CLOBETASOL 0.5% FRASCO X60ML (TRIDIRTEX);RUECAM;54600.0;6.0;89400.0;34800.0;38.93;ALTO;14900.0;9100.0;5800.0
MARZO-2026;6376;CHUPO BOQUILLA PEQUEÃA PVC;HAPPY BABY;12456.0;24.0;20400.0;7944.0;38.94;ALTO;850.0;519.0;331.0
MARZO-2026;2373;NAZIL GOTAS X 15 ML;SOPHIA;230394.0;20.0;378000.0;147606.0;39.05;ALTO;18900.0;11519.7;7380.3
MARZO-2026;1226;JERINGA DE 5 ML 21 X 1 1/2 X100;ETERNA;109195.0;8.0;179200.0;70005.0;39.07;ALTO;22400.0;13649.38;8750.62
MARZO-2026;6481;BROMURO DE IPRATROPIO X 200 DOSIS (ASPR;CHALVER;406186.0;50.0;666700.0;260514.0;39.08;ALTO;13334.0;8123.72;5210.28
MARZO-2026;199;ANEMIDOX X 30 CAPS;MERCK S.A;390000.0;6.0;640800.0;250800.0;39.14;ALTO;106800.0;65000.0;41800.0
MARZO-2026;5432;CUCHILLA BISTURI # 10 *IVA*;LINEA MEDICA;10950.0;30.0;18000.0;7050.0;39.17;ALTO;600.0;365.0;235.0
MARZO-2026;6880;CONGESTEX GRIPA X 30 SOBRES;NOVAMED;195520.0;5.0;321500.0;125980.0;39.19;ALTO;64300.0;39104.0;25196.0
MARZO-2026;6070;SULFATO DE ZINC X 120 ML***;LABORATORIOS;26250.0;6.0;43200.0;16950.0;39.24;ALTO;7200.0;4375.0;2825.0
MARZO-2026;5308;MUVETT SUSP X 120 ML**;PROCAPS;252228.0;11.0;415200.0;162972.0;39.25;ALTO;37745.45;22929.82;14815.63
MARZO-2026;6831;COLESTIRAMINA SOBRE X 4 GR ***;GENFAR;120540.0;41.0;198500.0;77960.0;39.27;ALTO;4841.46;2940.0;1901.46
MARZO-2026;9000154;COMPRESA ESTERIL 45 CM X 45 CM X 5 UND;ALFA TRANDING;28000.0;4.0;46144.0;18144.0;39.32;ALTO;11536.0;7000.0;4536.0
MARZO-2026;9001642;BROMURO DE IPRATROPIO INH X 200 DOSIS**;LABORATORIOS;54504.0;6.0;89880.0;35376.0;39.36;ALTO;14980.0;9084.0;5896.0
MARZO-2026;6868;ALGODON ABSORBENTE BOLSA X 100 GR;HIGIETEX;62215.0;18.0;102600.0;40385.0;39.36;ALTO;5700.0;3456.39;2243.61
MARZO-2026;6110;(DERMOVATE) CLOBETASOL 0.05% CREMA X30G;GLAXO;641928.0;30.0;1059000.0;417072.0;39.38;ALTO;35300.0;21397.6;13902.4
MARZO-2026;6431;HEDERA HELIX JARABE X 120 ML (BRONCOFLEM;RUECAM;12000.0;2.0;19800.0;7800.0;39.39;ALTO;9900.0;6000.0;3900.0
MARZO-2026;9001031;CLOTRIMAZOL CREMA TOPICA 1% X 40 GR (BIO;BIO ESTERIL;18906.0;6.0;31200.0;12294.0;39.4;ALTO;5200.0;3151.0;2049.0
MARZO-2026;2873;IBUPROFENO 800 MG X 300 TAB;LAPROFF;385365.0;8.0;636000.0;250635.0;39.41;ALTO;79500.0;48170.62;31329.38
MARZO-2026;9000823;VITAMINA E 1000 UI X 30 CAPS FRASCO**;PROCAPS;48171.0;3.0;79500.0;31329.0;39.41;ALTO;26500.0;16057.0;10443.0
MARZO-2026;6278;MUPIROSINA 2% UNGX 15 GR(PRESIDERM);MEDIHEALTH;265326.0;18.0;438000.0;172678.0;39.42;ALTO;24333.33;14740.33;9593.0
MARZO-2026;6888;TIAMINA 1 GR 10 ML X AMP;ECAR;218478.0;44.0;360800.0;142322.0;39.45;ALTO;8200.0;4965.41;3234.59
MARZO-2026;6303;SECNIDAZOL 1 GR X 2 TAB (SEAMIB);LABQUIFAR;41400.0;12.0;68400.0;27000.0;39.47;ALTO;5700.0;3450.0;2250.0
MARZO-2026;5634;TADALAFILO 20 MG X 4 TAB (LENTIDYL);ARMOFAR;71920.0;8.0;119200.0;47280.0;39.66;ALTO;14900.0;8990.0;5910.0
MARZO-2026;9001108;BIBERON 8 ONZ DOBLE MANIJA X UND (0101);LABORATORIOS;100435.0;30.0;166500.0;66067.0;39.68;ALTO;5550.0;3347.83;2202.17
MARZO-2026;4399;JERINGA DE 3 ML 21 X 1 1/2 X 100 UND;ZIBOJECT;55219.0;4.0;91600.0;36383.0;39.72;ALTO;22900.0;13804.75;9095.25
MARZO-2026;6014;CUCHILLA BISTURI # 21 *IVA*;LINEA MEDICA;6146.0;17.0;10200.0;4055.0;39.75;ALTO;600.0;361.53;238.47
MARZO-2026;4373;AGUJA DESECHABLE 27 X 1 1/2;ZIBOJECT;45500.0;7.0;75600.0;30100.0;39.81;ALTO;10800.0;6500.0;4300.0
MARZO-2026;5953;PRUEBA DE EMBARAZO  CASETTE;INJEC LTDA;259412.0;196.0;431200.0;171788.0;39.84;ALTO;2200.0;1323.53;876.47
MARZO-2026;9000926;AMOXI+CLAVUL 500+125 MG X 14 CAP (AMOXI;SEVEN PHARMA;506000.0;22.0;845000.0;339000.0;40.12;ALTO;38409.09;23000.0;15409.09
MARZO-2026;1270;CYSTOFLO ETERNA X 2000 ML;ETERNA;110836.0;26.0;185400.0;74564.0;40.22;ALTO;7130.77;4262.92;2867.85
MARZO-2026;3825;ENALAPRIL 20 MG X 20 TAB;MEDICBRAND;22946.0;12.0;38400.0;15454.0;40.24;ALTO;3200.0;1912.17;1287.83
MARZO-2026;9000142;ATORVASTATINA 20 MG X 100 TAB;ECAR;17691.0;1.0;29600.0;11910.0;40.24;ALTO;29600.0;17691.0;11909.0
MARZO-2026;5639;BECLOMETASONA 50 INH BUCAL (NABUMEX) **;CHALVER;177134.0;25.0;296650.0;119516.0;40.29;ALTO;11866.0;7085.36;4780.64
MARZO-2026;7326;TENSIOMETRO DIGITAL BRAZALETE DB LIFE;LABORATORIOS;65000.0;1.0;109000.0;44000.0;40.37;ALTO;109000.0;65000.0;44000.0
MARZO-2026;2089;DOLEX JARABE 2+ X 90 ML;GLAXO;266786.0;21.0;447400.0;180614.0;40.37;ALTO;21304.76;12704.1;8600.66
MARZO-2026;9000577;PAMOATO PIRANTEL + OXANTEL 15 ML SUSP;COASPHARMA;77968.0;11.0;130900.0;52932.0;40.44;ALTO;11900.0;7088.0;4812.0
MARZO-2026;9001033;CYCLOFEMINA AMP + JERIN X UND;LABORATORIOS;115517.0;10.0;194000.0;78483.0;40.46;ALTO;19400.0;11551.7;7848.3
